time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,0.48483052867227033,-9.012570821767483,23.85939161178758,5.882954597213741,0.053773477173097994,0.0,-0.11476157406872699,-7.878474485851488,4.59418951835761,-0.10746633105609282,0.008828085011745082,0.0,469.4420630222813,469.9710298667433,468.7158812590339,468.9774962736875
4.199999999999998,0.47735860230639066,-9.490634118353437,24.12685468817723,5.876741323104248,0.05438616966248233,0.0,-0.13438520759538136,-8.05807874677003,4.321732128808406,-0.1141082206457767,0.004251586819729192,0.0,379.1266007098271,378.6863682770862,378.0810453173953,377.4273812905954
4.259999999999997,0.468252405353761,-9.982891610058847,24.38544955162182,5.869885106453477,0.055707254173987586,0.0,-0.1692208149261434,-8.351219857234447,4.296806210809491,-0.11583333209419218,0.014425204911922257,0.0,465.7009925943935,466.49618474878264,468.3011684410338,468.15592577835986
4.319999999999996,0.4570258415944691,-10.49296381316342,24.642468141028225,5.863230085970944,0.058165920141620475,0.0,-0.20516622750836075,-8.651900399116936,4.269133021532923,-0.11096453122138955,0.027103859448174786,0.0,469.00039285651525,469.9842981250736,468.62284520136984,468.99037550126445
4.379999999999995,0.4434273893581586,-11.022356016116024,24.900084897912276,5.856599025965814,0.06406452084245551,0.0,-0.24868282658601307,-8.995057840620902,4.316121003504819,-0.1143237537727728,0.003229492368714202,0.0,496.7824147529169,495.02822990967263,496.20742276178737,495.9509812896556
4.439999999999993,0.4276506924394518,-11.569098994295793,25.152769897970934,5.850424351451407,0.06504271544569384,0.0,-0.2772849210688693,-9.230794004735207,4.106523511575629,-0.10638053049752356,0.011805559934498751,0.0,413.1913213462868,413.94686509971353,411.9933043357234,412.6831471176558
4.499999999999992,0.4100334848545669,-12.130889049768458,25.394308379447605,5.844290779620042,0.06662839233136353,0.0,-0.31006035430680995,-9.496544668501128,3.9441627284341907,-0.10198184725011337,0.020936126691311934,0.0,430.7098747165427,431.48154999256053,430.5268508873624,430.8889937187684
4.559999999999991,0.3905209952912511,-12.708215355350058,25.624677974800576,5.838172158942024,0.0689373305663068,0.0,-0.34053408765745463,-9.748794700905203,3.7344881609600318,-0.10439758266448718,0.008432425328357394,0.0,416.02537791814393,414.92869260027635,414.60505362632307,414.38266876095423
4.6199999999999894,0.3689728513056143,-13.301958635081547,25.844593187103893,5.832547371873378,0.07232281881205083,0.0,-0.3779985213459668,-10.043629292237163,3.595126437144997,-0.09675913458975101,-0.011395058598647824,0.0,442.40241443873873,440.76628781333824,441.2388652815366,441.8601520250046
4.679999999999988,0.34545448543172014,-13.91167337570176,26.052007471374843,5.827013943035556,0.07322209075643915,0.0,-0.4060534127832648,-10.281535897026444,3.318694025861441,-0.09212058666288211,-0.026429742806746828,0.0,392.99675756756574,391.6002211707658,392.0150719463803,392.43699380522366
4.739999999999987,0.31975783753826786,-14.538841541541121,26.248745694658734,5.822638967151235,0.0716374624806182,0.0,-0.45030066646712524,-10.624932168961855,3.2379214408219696,-0.10514120225004402,-0.02637326267622824,0.0,464.45543799322525,464.4597564789355,464.3029472299846,463.27246166771573
4.799999999999986,0.2914174850406575,-15.186973665535803,26.440717578240722,5.816456961184278,0.0704115144961186,0.0,-0.4941913881116171,-10.98040833031568,3.159521987188305,-0.10226540679912563,-0.020924001607977253,0.0,467.66279839565436,468.08712387797055,468.3206644440472,468.53551369573563
4.859999999999984,0.2607990487161848,-15.85457156832663,26.6235882590384,5.810360406324369,0.06952411101456324,0.0,-0.5263740579015688,-11.274178792274897,2.93550459201454,-0.10594920380486222,-0.028877216736768956,0.0,421.140712720164,420.4518951279062,419.7710105615099,419.44108845430094
4.919999999999983,0.22806532565849125,-16.541337526835484,26.795368233928507,5.807762018602904,0.06898813235757384,0.0,-0.5646912318897919,-11.619134441967208,2.7894583679637317,-0.08587851500267693,-0.042120587581126655,0.0,451.49619108094674,450.42567784460516,448.48320021428657,450.10257391935386
4.979999999999982,0.19299300298930544,-17.24940218455048,26.95890262765024,5.805902364992969,0.067580308729287,0.0,-0.6042446889630231,-11.984119845075119,2.660555769058973,-0.10699412298963906,-0.054972879213620617,0.0,459.0842949407904,458.0618425062053,459.2108423944474,457.525216134086
5.0399999999999805,0.1554338684305611,-17.98057611281066,27.11634777307183,5.801315836775135,0.06644039116628786,0.0,-0.647558567032352,-12.389365694707296,2.585708095594763,-0.12307489520153711,-0.07231186465396551,0.0,480.35227854435146,479.0328591870129,480.30934082276724,479.0776363501887
